feature,importance_mean,importance_std
hold_1275_hand,0.00011158014474392797,8.203694628329018e-05
hold_1542_start,0.0001104934981493999,6.993998056123274e-05
hold_1167_hand,0.00011026071890478662,0.0001307673231907456
hold_1505_start,0.00010958822930620115,7.835405325110124e-05
hold_1102_start,0.00010916939208629461,6.904478595371637e-05
hold_1190_start,0.00010836435262140398,5.8590936439115914e-05
hold_1077_foot,0.00010801405015172793,0.00023285941312711482
hold_1393_finish,0.00010751060107319076,0.0004987243955057743
hold_1484_foot,0.00010660768075769767,0.00017324011538546113
hold_1553_hand,0.00010651134280519337,0.00010651134280519335
hold_1521_hand,0.00010569168964162934,6.919145258722092e-05
hold_1465_foot,0.0001048196938106205,0.0002019172264442588
hold_1544_hand,0.00010424961747528272,0.00017446974800503528
hold_1129_foot,0.00010343336865243913,7.1986577988754e-05
hold_1149_foot,0.00010331750565693021,3.810161346467874e-05
hold_1106_foot,0.00010169068682883698,0.000265926348887512
hold_1479_foot,0.00010046520658806291,0.00013541312804096626
hold_1237_foot,9.947667560223916e-05,0.0003323848410235936
hold_1514_hand,9.909733230284434e-05,0.00012136894950645134
hold_1150_start,9.813298993572861e-05,0.00010693794653928916
hold_1389_hand,9.775820428143955e-05,0.00020865264241396483
hold_1529_foot,9.760505065763425e-05,0.0005171611668715188
hold_1587_hand,9.600005205265827e-05,6.28467864644296e-05
hold_1268_foot,9.546053887712346e-05,6.521196279767608e-05
hold_1302_start,9.52076284196579e-05,4.760381420982896e-05
hold_4737_finish,9.346774408549585e-05,0.00013316241682416992
hold_1463_foot,9.255622776034311e-05,0.00014443142282649307
hold_1250_start,9.234191266411784e-05,5.553873447578946e-05
hold_1175_hand,9.04144100531079e-05,8.611034117111485e-05
hold_1494_foot,9.0056129842786e-05,0.0006089346581072787
hold_1311_hand,9.005578423115779e-05,6.637361033235629e-05
hold_1561_foot,8.903652850080767e-05,7.350717744826498e-05
hold_1105_foot,8.847005702088407e-05,5.517077372672077e-05
